,IdSell,SellerG,Date,Price,Method,Type,Rooms,Distance,Bathroom,Bedroom2,Car,Landsize,BuildingArea,YearBuilt
7876,0571544,Village,29/04/2017,882000.0,SP,h,2,6.4,1.0,2.0,0.0,172.0,80.0,1900.0
7877,0274380,Burnham,29/04/2017,895000.0,PI,h,3,6.4,1.0,3.0,2.0,272.0,106.0,1920.0
7878,0138579,Woodards,13/05/2017,260000.0,SP,u,1,10.4,1.0,1.0,1.0,1162.0,44.0,1965.0
7879,0557791,Buxton,22/04/2017,575000.0,S,u,2,10.4,2.0,2.0,1.0,0.0,,
7880,0044567,Jellis,6/05/2017,1452000.0,SP,h,3,9.2,2.0,3.0,2.0,269.0,184.0,1997.0
7881,0035501,Hooper,8/04/2017,721000.0,S,u,2,9.2,2.0,2.0,1.0,2696.0,,1970.0
7882,0476096,Jellis,8/04/2017,1800000.0,SP,h,3,9.2,1.0,3.0,3.0,732.0,138.0,1950.0
7883,0352750,Abercromby's,8/04/2017,1253000.0,S,t,3,9.2,2.0,3.0,2.0,0.0,131.0,1995.0
7884,0167835,Noel,13/05/2017,1950000.0,S,h,5,9.2,2.0,5.0,2.0,794.0,,1920.0
7885,0612566,Jellis,13/05/2017,2085000.0,S,h,3,9.2,1.0,3.0,2.0,715.0,,
7886,0477195,Jellis,13/05/2017,1760000.0,PI,h,4,9.2,3.0,4.0,3.0,622.0,160.0,1940.0
7887,0566407,hockingstuart,13/05/2017,710000.0,S,u,2,9.2,1.0,2.0,2.0,0.0,,
7888,0173268,Marshall,13/05/2017,2340000.0,S,h,4,9.2,2.0,4.0,2.0,586.0,,
7889,0320283,Marshall,20/05/2017,3310000.0,S,h,3,9.2,3.0,3.0,2.0,662.0,265.0,1988.0
7890,0460003,Marshall,20/05/2017,1601000.0,S,h,3,9.2,1.0,3.0,2.0,453.0,102.0,1930.0
7891,0692812,Jellis,20/05/2017,797000.0,S,t,2,9.2,1.0,2.0,2.0,97.0,,1970.0
7892,0561493,Fletchers,29/04/2017,910000.0,S,u,2,9.2,1.0,2.0,1.0,157.0,97.0,1970.0
7893,0982500,Harcourts,29/04/2017,1315000.0,S,t,3,9.2,2.0,3.0,2.0,184.0,,
7894,0394904,Stockdale,6/05/2017,683000.0,S,h,3,13.0,1.0,3.0,2.0,697.0,,
7895,0282533,YPA,6/05/2017,1158000.0,S,h,3,13.0,1.0,3.0,1.0,1011.0,,
7896,0396324,Nelson,6/05/2017,793000.0,S,h,4,13.0,1.0,4.0,2.0,677.0,,
7897,0817311,Brad,6/05/2017,780000.0,PI,h,3,13.0,1.0,3.0,2.0,742.0,101.0,1970.0
7898,0580458,Brad,6/05/2017,420000.0,VB,t,2,13.0,2.0,2.0,1.0,1137.0,82.0,2009.0
7899,0372752,Barry,6/05/2017,895000.0,S,h,3,13.0,1.0,3.0,2.0,697.0,148.0,1955.0
7900,0323576,Barry,8/04/2017,885000.0,PI,h,3,13.0,1.0,3.0,2.0,751.0,145.0,1972.0
7901,0636185,YPA,13/05/2017,597500.0,S,h,3,13.0,1.0,3.0,2.0,663.0,84.0,1950.0
7902,0911586,YPA,13/05/2017,690000.0,SP,h,3,13.0,1.0,3.0,2.0,650.0,,
7903,0107780,Barry,13/05/2017,822000.0,S,h,3,13.0,1.0,3.0,2.0,738.0,107.4,1960.0
7904,0938045,Stockdale,13/05/2017,710000.0,S,h,3,13.0,1.0,3.0,2.0,587.0,,
7905,0083491,Stockdale,20/05/2017,730000.0,S,h,3,13.0,2.0,3.0,4.0,563.0,,1950.0
7906,0297093,Stockdale,20/05/2017,901000.0,S,h,3,13.0,1.0,3.0,2.0,702.0,,
7907,0038158,Stockdale,20/05/2017,643000.0,S,h,3,13.0,1.0,3.0,2.0,674.0,,
7908,0391936,Barry,20/05/2017,645000.0,S,t,5,13.0,1.0,5.0,1.0,227.0,152.0,2013.0
7909,0607318,Nelson,20/05/2017,595000.0,SP,t,3,13.0,1.0,3.0,2.0,258.0,142.6,2001.0
7910,0751116,Melbourne,22/04/2017,820000.0,S,h,3,13.0,1.0,3.0,1.0,697.0,,1960.0
7911,0489726,Nelson,22/04/2017,1050000.0,VB,h,4,13.0,3.0,4.0,2.0,715.0,271.0,1970.0
7912,0775802,Stockdale,22/04/2017,621000.0,PI,h,3,13.0,1.0,3.0,1.0,694.0,,
7913,0932892,Barry,22/04/2017,705000.0,S,h,3,13.0,1.0,3.0,2.0,694.0,110.0,1960.0
7914,0173008,YPA,29/04/2017,590000.0,S,u,3,13.0,2.0,3.0,2.0,0.0,118.0,2009.0
7915,0354509,Stockdale,29/04/2017,680000.0,SP,t,3,13.0,2.0,3.0,2.0,243.0,133.0,2014.0
7916,0486840,Stockdale,29/04/2017,935000.0,S,h,3,13.0,1.0,3.0,2.0,666.0,176.0,1960.0
7917,0656541,Eview,29/04/2017,720000.0,S,t,3,13.0,2.0,3.0,3.0,300.0,,2013.0
7918,0238905,Stockdale,13/05/2017,725000.0,S,h,3,12.1,1.0,3.0,2.0,585.0,,
7919,0450112,Stockdale,20/05/2017,740000.0,SP,h,3,12.1,1.0,3.0,4.0,605.0,145.0,1960.0
7920,0084418,Ray,22/04/2017,880000.0,S,h,4,12.1,3.0,4.0,2.0,530.0,530.0,
7921,0582944,Eview,29/04/2017,630000.0,S,t,3,12.1,2.0,3.0,1.0,240.0,,
7922,0907252,Buxton,6/05/2017,1615000.0,S,h,3,13.7,1.0,3.0,2.0,681.0,,
7923,0298947,Hodges,6/05/2017,2513000.0,S,h,3,13.7,2.0,3.0,1.0,766.0,,1930.0
7924,0656757,Buxton,13/05/2017,1910000.0,S,t,4,13.7,2.0,4.0,2.0,351.0,,
7925,0936250,Buxton,13/05/2017,1620000.0,S,h,3,13.7,2.0,3.0,2.0,699.0,,
7926,0839587,Buxton,13/05/2017,1789000.0,S,h,2,13.7,1.0,2.0,2.0,650.0,,
7927,0519418,Buxton,13/05/2017,837000.0,SP,t,2,13.7,2.0,2.0,1.0,516.0,92.0,2007.0
7928,0596986,RT,20/05/2017,2500000.0,PI,h,4,13.7,3.0,4.0,2.0,684.0,317.0,2008.0
7929,0287239,Hodges,20/05/2017,665000.0,S,u,2,13.7,1.0,2.0,1.0,136.0,,1970.0
7930,0326020,hockingstuart,20/05/2017,1560000.0,S,h,3,13.7,1.0,3.0,1.0,611.0,,
7931,0642047,Buxton,29/04/2017,860000.0,S,u,2,13.7,1.0,2.0,1.0,90.0,90.0,1962.0
7932,0117919,hockingstuart,29/04/2017,1475000.0,PI,h,3,13.7,1.0,3.0,2.0,251.0,,
7933,0368239,hockingstuart,29/04/2017,840000.0,S,h,2,13.7,1.0,2.0,2.0,171.0,,
7934,0677701,Kay,6/05/2017,1700000.0,VB,h,3,4.6,1.0,3.0,2.0,338.0,132.0,1910.0
7935,0100028,Jellis,6/05/2017,440000.0,S,u,1,4.6,1.0,1.0,1.0,0.0,51.0,1960.0
7936,0342278,Fletchers,8/04/2017,580000.0,PI,u,2,4.6,1.0,2.0,1.0,1063.0,,
7937,0692999,hockingstuart,8/04/2017,535000.0,S,u,1,4.6,1.0,1.0,1.0,918.0,50.0,2006.0
7938,0364773,Jellis,8/04/2017,635000.0,S,u,2,4.6,1.0,2.0,1.0,2679.0,78.0,1960.0
7939,0453564,Noel,8/04/2017,317500.0,S,u,1,4.6,1.0,1.0,0.0,0.0,55.0,1957.0
7940,0661335,HAR,8/04/2017,160000.0,VB,u,1,4.6,1.0,1.0,0.0,322.0,,2009.0
7941,0522591,Woodards,8/04/2017,360000.0,PI,u,1,4.6,1.0,1.0,1.0,6494.0,77.5,1965.0
7942,0348786,Ray,13/05/2017,300000.0,VB,h,1,4.6,1.0,1.0,1.0,0.0,,
7943,0352075,Jellis,13/05/2017,1800000.0,S,h,2,4.6,1.0,2.0,0.0,221.0,106.0,1900.0
7944,0528012,hockingstuart,13/05/2017,275000.0,SP,u,1,4.6,1.0,1.0,0.0,479.0,30.0,1970.0
7945,0704582,Jellis,13/05/2017,1300000.0,VB,t,3,4.6,2.0,3.0,1.0,126.0,,
7946,0714122,Jellis,20/05/2017,1525000.0,VB,h,3,4.6,1.0,3.0,0.0,269.0,134.0,1905.0
7947,0133685,Jellis,20/05/2017,1620000.0,S,h,2,4.6,1.0,2.0,1.0,201.0,,
7948,0776219,Jellis,20/05/2017,1985000.0,S,h,3,4.6,2.0,3.0,1.0,254.0,,1910.0
7949,0065410,Woodards,20/05/2017,1750000.0,S,h,3,4.6,1.0,3.0,4.0,368.0,,
7950,0890846,hockingstuart,20/05/2017,2100000.0,S,h,4,4.6,1.0,4.0,2.0,383.0,,
7951,0008048,R&H,22/04/2017,560000.0,SP,u,2,4.6,1.0,2.0,0.0,0.0,82.3,1960.0
7952,0404257,Woodards,6/05/2017,3750000.0,VB,h,5,7.5,3.0,5.0,4.0,858.0,,
7953,0315588,Jellis,8/04/2017,780000.0,S,u,3,7.5,1.0,3.0,1.0,0.0,,
7954,0078778,Marshall,8/04/2017,500000.0,SP,u,2,7.5,1.0,2.0,1.0,710.0,,
7955,0215013,hockingstuart,8/04/2017,1264000.0,S,t,3,7.5,2.0,3.0,2.0,0.0,187.0,2010.0
7956,0513756,Jellis,8/04/2017,1462000.0,S,u,2,7.5,2.0,2.0,3.0,0.0,,
7957,0922014,Jellis,8/04/2017,440000.0,S,u,1,7.5,1.0,1.0,1.0,2306.0,,1970.0
7958,0321753,Jellis,13/05/2017,1575000.0,S,h,3,7.5,1.0,3.0,0.0,305.0,,
7959,0701422,Jellis,13/05/2017,1320000.0,S,h,2,7.5,1.0,2.0,3.0,325.0,,
7960,0070251,Jellis,13/05/2017,3600000.0,VB,h,4,7.5,3.0,4.0,2.0,667.0,310.0,1988.0
7961,0390607,Real,13/05/2017,2425000.0,PI,h,4,7.5,2.0,4.0,2.0,729.0,278.0,
7962,0534798,Marshall,13/05/2017,1890000.0,S,h,3,7.5,2.0,3.0,2.0,224.0,,
7963,0760639,Bekdon,13/05/2017,400500.0,S,u,1,7.5,1.0,1.0,1.0,71.0,,
7964,0114206,Kay,20/05/2017,1405000.0,S,h,3,7.5,2.0,3.0,2.0,185.0,185.0,1985.0
7965,0289221,Noel,20/05/2017,2102000.0,S,h,3,7.5,2.0,3.0,1.0,271.0,126.0,
7966,0126424,RT,20/05/2017,435000.0,S,u,2,7.5,1.0,2.0,1.0,1536.0,,
7967,0958003,Jellis,20/05/2017,375000.0,S,u,1,7.5,1.0,1.0,1.0,0.0,,1960.0
7968,0077059,Marshall,29/04/2017,555000.0,S,u,2,7.5,1.0,2.0,2.0,0.0,64.0,1970.0
7969,0998273,Marshall,29/04/2017,532000.0,S,u,2,7.5,1.0,2.0,1.0,0.0,,
7970,0633432,Miles,6/05/2017,1450000.0,PI,h,4,10.6,3.0,4.0,2.0,952.0,,1967.0
7971,0373393,Darren,8/04/2017,1340000.0,S,h,3,10.6,2.0,3.0,0.0,600.0,,
7972,0450013,Miles,20/05/2017,630000.0,S,t,2,10.6,1.0,2.0,1.0,86.0,,
7973,0391720,Fletchers,22/04/2017,1271000.0,S,h,3,10.6,2.0,3.0,2.0,330.0,171.0,2008.0
7974,0767984,Philip,22/04/2017,610000.0,S,u,4,10.6,3.0,4.0,2.0,152.0,,1980.0
7975,0182050,Haughton,6/05/2017,910000.0,S,h,2,10.5,1.0,2.0,2.0,733.0,,
7976,0638077,Jellis,6/05/2017,665000.0,S,h,2,10.5,1.0,2.0,1.0,263.0,84.0,1992.0
7977,0305952,Noel,8/04/2017,575000.0,S,t,3,10.5,1.0,3.0,2.0,192.0,91.0,1995.0
7978,0663910,Nelson,8/04/2017,706000.0,SP,h,4,10.5,1.0,4.0,2.0,374.0,113.0,1940.0
7979,0231122,Barry,20/05/2017,780000.0,S,h,2,10.5,1.0,2.0,1.0,433.0,,
7980,0529870,Fletchers,20/05/2017,601000.0,S,t,3,10.5,2.0,3.0,2.0,200.0,,
7981,0117765,Barry,20/05/2017,805000.0,S,h,3,10.5,1.0,3.0,0.0,592.0,,
7982,0892514,Barry,20/05/2017,690000.0,VB,h,2,10.5,1.0,2.0,0.0,563.0,,
7983,0227546,Barry,22/04/2017,682000.0,S,h,2,10.5,1.0,2.0,0.0,341.0,,
7984,0468971,Jellis,22/04/2017,657000.0,S,h,3,10.5,1.0,3.0,1.0,317.0,95.0,1950.0
7985,0974124,Miles,29/04/2017,630000.0,SP,u,3,10.5,2.0,3.0,1.0,0.0,123.0,2015.0
7986,0978725,Haughton,6/05/2017,880000.0,S,h,3,9.4,1.0,3.0,2.0,689.0,,
7987,0836414,Haughton,6/05/2017,687000.0,S,h,3,9.4,1.0,3.0,2.0,489.0,,
7988,0499272,Haughton,8/04/2017,650000.0,S,h,2,9.4,1.0,2.0,2.0,465.0,81.0,1960.0
7989,0374931,Barry,8/04/2017,855000.0,S,h,3,9.4,1.0,3.0,2.0,658.0,99.0,1960.0
7990,0256084,Barry,13/05/2017,613000.0,S,h,2,9.4,1.0,2.0,0.0,391.0,74.0,1960.0
7991,0841680,hockingstuart,20/05/2017,640000.0,S,h,3,9.4,1.0,3.0,2.0,476.0,200.0,1956.0
7992,0543445,Barry,20/05/2017,442000.0,S,h,1,9.4,1.0,1.0,0.0,290.0,,
7993,0728739,Barry,22/04/2017,810000.0,S,h,3,9.4,2.0,3.0,0.0,747.0,,
7994,0087552,William,22/04/2017,950000.0,S,h,3,9.4,1.0,3.0,3.0,695.0,,
7995,0175905,Miles,29/04/2017,725000.0,S,h,4,9.4,1.0,4.0,2.0,585.0,,
7996,0691685,Ray,8/04/2017,998000.0,S,t,3,13.0,2.0,3.0,2.0,246.0,,2000.0
7997,0901784,Mandy,13/05/2017,1340000.0,S,t,4,13.0,4.0,4.0,2.0,370.0,255.79,2006.0
7998,0065609,Purplebricks,20/05/2017,2190000.0,S,h,4,13.0,3.0,4.0,4.0,695.0,,
7999,0192016,Woodards,20/05/2017,980000.0,S,h,2,13.0,1.0,2.0,1.0,387.0,,1896.0
8000,0476864,Buxton,29/04/2017,720000.0,SA,h,2,13.0,1.0,2.0,2.0,795.0,,
8001,0625749,Nelson,6/05/2017,990000.0,S,h,3,7.9,2.0,3.0,2.0,377.0,,1940.0
8002,0737859,Barry,6/05/2017,1410000.0,S,h,4,7.9,2.0,4.0,1.0,449.0,252.0,1945.0
8003,0833387,Miles,8/04/2017,970000.0,S,h,3,7.9,1.0,3.0,4.0,459.0,,
8004,0419095,Miles,8/04/2017,1650000.0,PI,h,4,7.9,2.0,4.0,1.0,589.0,185.0,1910.0
8005,0222315,Miles,8/04/2017,3020000.0,S,h,4,7.9,2.0,4.0,1.0,1250.0,,
8006,0464327,Nelson,13/05/2017,1689000.0,S,h,5,7.9,2.0,5.0,2.0,633.0,,
8007,0947684,Miles,13/05/2017,690000.0,VB,h,2,7.9,1.0,2.0,1.0,1465.0,,
8008,0408864,Jellis,13/05/2017,1851000.0,S,h,3,7.9,2.0,3.0,2.0,618.0,215.0,1960.0
8009,0104722,Miles,20/05/2017,1110000.0,S,u,3,7.9,2.0,3.0,1.0,366.0,,
8010,0736383,Purplebricks,29/04/2017,1060000.0,S,t,3,7.9,0.0,3.0,0.0,219.0,,1980.0
8011,0556025,Miles,6/05/2017,2100000.0,S,h,2,9.0,1.0,2.0,2.0,1003.0,,
8012,0526657,Jellis,13/05/2017,2325000.0,PI,h,5,9.0,3.0,5.0,2.0,737.0,325.0,2008.0
8013,0735003,Miles,13/05/2017,2400000.0,VB,h,3,9.0,2.0,3.0,2.0,1132.0,240.0,1950.0
8014,0006282,Nelson,20/05/2017,1740000.0,S,h,3,9.0,1.0,3.0,2.0,792.0,,
8015,0817175,Ray,29/04/2017,646000.0,S,h,4,15.0,2.0,4.0,2.0,658.0,198.0,1980.0
8016,0490167,Barry,29/04/2017,570000.0,S,h,3,15.0,1.0,3.0,2.0,557.0,,
8017,0878097,Nelson,8/04/2017,843000.0,S,h,3,12.8,2.0,3.0,4.0,573.0,176.0,1980.0
8018,0846214,Brad,8/04/2017,835000.0,S,h,3,12.8,2.0,3.0,2.0,700.0,126.0,1980.0
8019,0494593,Nelson,8/04/2017,635000.0,S,h,3,12.8,2.0,3.0,1.0,162.0,115.0,2015.0
8020,0266022,hockingstuart,13/05/2017,490000.0,SP,u,2,12.8,1.0,2.0,2.0,220.0,,2001.0
8021,0372768,Nelson,13/05/2017,745000.0,S,h,3,12.8,1.0,3.0,1.0,535.0,134.0,1980.0
8022,0732782,Harcourts,13/05/2017,941000.0,S,h,3,12.8,1.0,3.0,1.0,703.0,111.0,1965.0
8023,0782516,Moonee,13/05/2017,738000.0,S,h,3,12.8,1.0,3.0,4.0,546.0,,
8024,0477785,Nelson,20/05/2017,912000.0,S,h,3,12.8,1.0,3.0,3.0,660.0,,
8025,0985524,Barry,20/05/2017,745000.0,S,t,3,12.8,2.0,3.0,1.0,224.0,,
8026,0733092,Nelson,29/04/2017,570000.0,SP,t,2,12.8,2.0,2.0,2.0,55.0,,
8027,0542217,Nelson,29/04/2017,885000.0,S,h,4,12.8,2.0,4.0,2.0,814.0,,
8028,0113871,Jellis,6/05/2017,3800000.0,VB,h,5,5.6,5.0,5.0,3.0,609.0,424.0,1970.0
8029,0188205,Jellis,6/05/2017,700000.0,SP,u,2,5.6,1.0,2.0,1.0,0.0,,
8030,0181486,hockingstuart,8/04/2017,752000.0,S,t,3,5.6,2.0,3.0,2.0,0.0,102.0,1980.0
8031,0624161,McGrath,8/04/2017,690000.0,S,t,3,5.6,1.0,3.0,2.0,111.0,3.0,1872.0
8032,0632032,hockingstuart,13/05/2017,468000.0,S,u,1,5.6,1.0,1.0,1.0,0.0,,
8033,0273765,Marshall,13/05/2017,2600000.0,S,h,4,5.6,2.0,4.0,0.0,320.0,186.36,1920.0
8034,0251934,Marshall,13/05/2017,4515000.0,S,h,5,5.6,4.0,5.0,2.0,800.0,490.0,2012.0
8035,0248858,Marshall,13/05/2017,3160000.0,S,h,5,5.6,5.0,5.0,2.0,811.0,,
8036,0733658,Noel,13/05/2017,820000.0,PI,u,2,5.6,1.0,2.0,1.0,826.0,95.0,1960.0
8037,0259678,Marshall,20/05/2017,2150000.0,S,h,4,5.6,4.0,4.0,2.0,543.0,,
8038,0783095,hockingstuart,20/05/2017,1965000.0,S,h,3,5.6,1.0,3.0,2.0,813.0,,
8039,0963873,Marshall,20/05/2017,2425000.0,SP,h,5,5.6,3.0,5.0,1.0,520.0,,
8040,0207147,Jellis,20/05/2017,643000.0,S,u,2,5.6,1.0,2.0,1.0,0.0,,1960.0
8041,0264718,Hall,20/05/2017,835000.0,S,t,3,5.6,2.0,3.0,2.0,247.0,147.2,2007.0
8042,0614123,Marshall,22/04/2017,736000.0,S,u,2,5.6,1.0,2.0,1.0,964.0,,1960.0
8043,0755315,Jellis,20/05/2017,590000.0,VB,u,2,7.5,1.0,2.0,1.0,838.0,70.0,1970.0
8044,0847008,Nelson,22/04/2017,1402000.0,S,h,3,7.5,2.0,3.0,2.0,422.0,120.0,1950.0
8045,0000311,hockingstuart,22/04/2017,1205000.0,S,t,3,7.5,2.0,3.0,2.0,270.0,,
8046,0622756,Village,13/05/2017,1190000.0,SP,h,3,7.8,1.0,3.0,1.0,276.0,105.0,1925.0
8047,0242423,hockingstuart,20/05/2017,1205000.0,S,h,4,7.8,1.0,4.0,1.0,318.0,145.0,1960.0
8048,0054818,Village,29/04/2017,860000.0,SP,h,3,7.8,1.0,3.0,3.0,555.0,168.0,1940.0
8049,0700150,Biggin,8/04/2017,760000.0,PI,h,3,9.2,1.0,3.0,2.0,584.0,,
8050,0497061,Biggin,13/05/2017,873000.0,S,h,3,9.2,1.0,3.0,2.0,625.0,,
8051,0206296,Sweeney,20/05/2017,640000.0,PI,h,2,9.2,1.0,2.0,2.0,206.0,,
8052,0857218,Biggin,20/05/2017,680000.0,VB,t,3,9.2,3.0,3.0,2.0,2787.0,,2012.0
8053,0726228,Biggin,20/05/2017,725000.0,S,h,3,9.2,2.0,3.0,2.0,260.0,,
8054,0151400,Burnham,20/05/2017,472500.0,S,h,2,9.2,1.0,2.0,0.0,315.0,89.0,1990.0
8055,0509358,Biggin,22/04/2017,675000.0,S,t,3,9.2,2.0,3.0,2.0,159.0,128.0,2016.0
8056,0659625,Pagan,22/04/2017,405000.0,SP,u,2,9.2,2.0,2.0,1.0,2787.0,75.0,2013.0
8057,0575446,Sweeney,29/04/2017,838000.0,S,t,4,9.2,2.0,4.0,2.0,294.0,194.0,
8058,0869347,Biggin,29/04/2017,930000.0,SP,h,3,9.2,1.0,3.0,2.0,660.0,88.0,1955.0
8059,0791593,hockingstuart,6/05/2017,365000.0,SP,u,1,7.4,1.0,1.0,1.0,0.0,46.0,1960.0
8060,0900625,Jellis,6/05/2017,1000000.0,VB,t,2,7.4,2.0,2.0,1.0,156.0,,
8061,0682898,Jellis,6/05/2017,456000.0,S,u,1,7.4,1.0,1.0,1.0,4721.0,,
8062,0156960,Marshall,13/05/2017,2250000.0,S,h,3,7.4,2.0,3.0,2.0,192.0,191.0,2010.0
8063,0713309,Jellis,13/05/2017,2000000.0,VB,h,3,7.4,1.0,3.0,2.0,360.0,,
8064,0570492,Fletchers,6/05/2017,2250000.0,S,h,3,11.2,1.0,3.0,2.0,840.0,170.0,1950.0
8065,0370073,Marshall,8/04/2017,3200000.0,S,h,4,11.2,2.0,4.0,2.0,709.0,214.0,1910.0
8066,0614508,Buxton,8/04/2017,1380000.0,S,h,3,11.2,1.0,3.0,2.0,572.0,,
8067,0151279,Ray,8/04/2017,267500.0,S,u,1,11.2,1.0,1.0,1.0,2410.0,,
8068,0095357,Buxton,13/05/2017,1290000.0,S,h,4,11.2,2.0,4.0,2.0,395.0,,
8069,0604475,Marshall,13/05/2017,2020000.0,S,h,3,11.2,2.0,3.0,2.0,711.0,196.0,1915.0
8070,0443680,Ray,20/05/2017,1211000.0,S,u,2,11.2,1.0,2.0,1.0,259.0,99.0,1970.0
8071,0697234,hockingstuart,20/05/2017,1380000.0,S,h,4,11.2,2.0,4.0,2.0,230.0,178.0,2007.0
8072,0269978,Jellis,20/05/2017,1715157.0,S,h,4,11.2,3.0,4.0,2.0,380.0,160.0,2008.0
8073,0338814,Jellis,20/05/2017,1510000.0,S,t,4,11.2,3.0,4.0,2.0,274.0,225.98,
8074,0851119,Jellis,29/04/2017,1220000.0,S,h,3,11.2,1.0,3.0,2.0,446.0,134.0,1980.0
8075,0674984,Fletchers,29/04/2017,1465000.0,S,h,4,11.2,2.0,4.0,2.0,559.0,,
8076,0201757,Raine,8/04/2017,431000.0,S,t,2,8.7,1.0,2.0,1.0,0.0,,
8077,0875278,Biggin,29/04/2017,1620000.0,S,h,5,8.7,3.0,5.0,2.0,601.0,274.0,2001.0
8078,0228899,Rendina,29/04/2017,1190000.0,S,h,4,8.7,3.0,4.0,2.0,224.0,205.0,2015.0
8079,0756450,Greg,6/05/2017,432000.0,S,u,1,2.8,1.0,1.0,1.0,0.0,,2001.0
8080,0306487,hockingstuart,8/04/2017,1850000.0,VB,u,4,2.8,2.0,4.0,1.0,0.0,213.0,1938.0
8081,0265578,Biggin,8/04/2017,333000.0,SP,u,1,2.8,1.0,1.0,0.0,0.0,41.0,2010.0
8082,0726078,RT,13/05/2017,452000.0,S,u,2,2.8,1.0,2.0,0.0,0.0,60.0,2006.0
8083,0973775,hockingstuart,22/04/2017,895000.0,S,u,3,2.8,2.0,3.0,3.0,0.0,,
8084,0576866,Whiting,22/04/2017,275000.0,VB,u,1,2.8,1.0,1.0,0.0,0.0,52.0,2000.0
8085,0556251,MICM,22/04/2017,683000.0,S,u,2,2.8,2.0,2.0,1.0,1136.0,88.0,2009.0
8086,0010041,Greg,22/04/2017,640000.0,VB,u,2,2.8,1.0,2.0,1.0,0.0,66.0,2005.0
8087,0677599,Fletchers,6/05/2017,1865000.0,S,h,4,11.8,2.0,4.0,2.0,609.0,,
8088,0124764,Harcourts,13/05/2017,2100000.0,VB,h,4,11.8,2.0,4.0,5.0,719.0,271.0,1950.0
8089,0711795,Ham,20/05/2017,442500.0,SP,u,2,11.8,1.0,2.0,1.0,0.0,,1960.0
8090,0078509,Marshall,20/05/2017,1587000.0,S,h,3,11.8,2.0,3.0,2.0,624.0,,
8091,0181967,Marshall,29/04/2017,2365000.0,S,h,4,11.8,2.0,4.0,2.0,636.0,,1920.0
8092,0064364,Village,6/05/2017,296000.0,PI,u,1,6.9,1.0,1.0,1.0,0.0,,
8093,0873676,Rendina,6/05/2017,1531000.0,S,h,4,6.9,2.0,4.0,3.0,508.0,,
8094,0052777,Frank,8/04/2017,439000.0,S,u,2,6.9,1.0,2.0,1.0,0.0,70.0,2005.0
8095,0769264,Nelson,8/04/2017,1040000.0,S,h,2,6.9,1.0,2.0,2.0,313.0,95.0,1920.0
8096,0506458,Brad,8/04/2017,1670000.0,S,h,3,6.9,2.0,3.0,2.0,803.0,166.0,1915.0
8097,0148773,Frank,8/04/2017,1940000.0,PI,h,4,6.9,2.0,4.0,3.0,675.0,228.0,1920.0
8098,0731329,Alexkarbon,8/04/2017,560000.0,PI,u,2,6.9,2.0,2.0,1.0,0.0,63.0,2015.0
8099,0370616,Brad,8/04/2017,940000.0,S,h,2,6.9,1.0,2.0,2.0,428.0,,
8100,0312081,Nelson,8/04/2017,1515000.0,S,h,4,6.9,2.0,4.0,3.0,574.0,203.0,1910.0
8101,0620582,Nelson,13/05/2017,1100000.0,VB,h,3,6.9,2.0,3.0,1.0,169.0,,
8102,0705432,Jellis,13/05/2017,1350000.0,S,h,2,6.9,1.0,2.0,1.0,459.0,,
8103,0449411,Nelson,13/05/2017,2300000.0,PI,h,5,6.9,2.0,5.0,2.0,597.0,322.0,1930.0
8104,0648828,Jellis,13/05/2017,1302500.0,S,h,2,6.9,1.0,2.0,2.0,455.0,,
8105,0767413,Purplebricks,20/05/2017,1420200.0,S,h,3,6.9,2.0,3.0,2.0,543.0,,
8106,0354823,Nelson,20/05/2017,970000.0,S,h,2,6.9,1.0,2.0,2.0,272.0,85.0,1900.0
8107,0215615,Nelson,20/05/2017,1070000.0,S,h,3,6.9,1.0,3.0,2.0,231.0,130.0,1995.0
8108,0064592,Hodges,29/04/2017,542000.0,SA,u,2,6.9,2.0,2.0,1.0,0.0,82.0,2004.0
8109,0845702,McDonald,29/04/2017,1240000.0,S,h,3,6.9,2.0,3.0,2.0,275.0,106.0,1880.0
8110,0918083,Woodards,29/04/2017,955000.0,S,h,4,6.9,2.0,4.0,3.0,431.0,246.0,1910.0
8111,0623684,Nelson,29/04/2017,1410000.0,PI,t,3,6.9,3.0,3.0,2.0,256.0,,
8112,0593366,Mandy,6/05/2017,1656000.0,S,h,4,12.1,2.0,4.0,2.0,651.0,199.0,1940.0
8113,0062767,Gary,8/04/2017,707000.0,S,h,2,12.1,1.0,2.0,1.0,646.0,92.0,
8114,0467325,Buxton,13/05/2017,770000.0,PI,u,2,12.1,1.0,2.0,3.0,194.0,,
8115,0219250,Gary,13/05/2017,582000.0,S,u,2,12.1,1.0,2.0,2.0,1113.0,93.0,2010.0
8116,0910739,Buxton,20/05/2017,490000.0,SP,u,2,12.1,1.0,2.0,1.0,0.0,,
8117,0275233,hockingstuart,22/04/2017,1255000.0,S,h,3,12.1,1.0,3.0,2.0,557.0,108.0,1950.0
8118,0834586,Woodards,22/04/2017,420500.0,S,u,2,12.1,1.0,2.0,1.0,0.0,,
8119,0746390,Woodards,22/04/2017,261000.0,PI,u,1,12.1,1.0,1.0,1.0,0.0,,1960.0
8120,0675461,Fletchers,22/04/2017,535000.0,PI,u,2,12.1,1.0,2.0,1.0,77.0,77.0,1970.0
8121,0800611,Fletchers,29/04/2017,586000.0,SP,u,2,12.1,2.0,2.0,1.0,0.0,75.0,2013.0
